18.000000,0.000000,1.000000,3.000000,3.000000,0.000000,5.000000,0.500000,0.000000
18.000000,2.000000,3.000000,1.000000,1.000000,0.000000,5.000000,0.444444,0.000000
37.000000,3.000000,1.000000,11.000000,-1.000000,0.000000,4.000000,0.162162,1.000000
17.000000,2.000000,0.000000,0.000000,1.000000,0.000000,5.000000,0.529412,0.000000
17.000000,1.000000,3.000000,0.000000,2.000000,0.000000,7.000000,0.647059,1.000000
12.000000,3.000000,0.000000,0.000000,1.000000,0.000000,6.000000,0.583333,0.000000
15.000000,1.000000,3.000000,1.000000,1.000000,0.000000,8.000000,0.333333,0.000000
25.000000,4.000000,0.000000,6.000000,1.000000,0.000000,3.000000,0.640000,1.000000
10.000000,3.000000,1.000000,1.000000,1.000000,0.000000,6.000000,0.400000,0.000000
23.000000,2.000000,3.000000,5.000000,2.000000,0.000000,5.000000,0.391304,0.000000
13.000000,3.000000,0.000000,0.000000,2.000000,0.000000,6.000000,0.461538,0.000000
18.000000,2.000000,0.000000,1.000000,1.000000,0.000000,5.000000,0.500000,0.000000
54.000000,3.000000,12.000000,16.000000,1.000000,0.000000,5.000000,0.537037,0.000000
18.000000,2.000000,0.000000,2.000000,1.000000,0.000000,7.000000,0.500000,1.000000
25.000000,4.000000,6.000000,6.000000,2.000000,0.000000,8.000000,0.400000,1.000000
62.000000,1.000000,16.000000,23.000000,2.000000,0.000000,4.000000,0.354839,1.000000
88.000000,0.000000,15.000000,32.000000,-1.000000,0.000000,5.000000,0.284091,1.000000
16.000000,3.000000,3.000000,2.000000,1.000000,0.000000,6.000000,0.312500,0.000000
9.000000,2.000000,2.000000,0.000000,1.000000,0.000000,5.000000,0.777778,0.000000
12.000000,5.000000,0.000000,2.000000,2.000000,0.000000,5.000000,0.500000,1.000000
26.000000,1.000000,5.000000,3.000000,2.000000,0.000000,5.000000,0.192308,0.000000
13.000000,1.000000,0.000000,1.000000,2.000000,0.000000,5.000000,0.538462,0.000000
29.000000,1.000000,3.000000,7.000000,2.000000,0.000000,7.000000,0.448276,1.000000
22.000000,5.000000,6.000000,6.000000,2.000000,0.000000,9.000000,0.181818,0.000000
13.000000,11.000000,2.000000,2.000000,2.000000,0.000000,6.000000,0.307692,0.000000
14.000000,6.000000,0.000000,1.000000,3.000000,0.000000,7.000000,0.500000,1.000000
12.000000,5.000000,0.000000,0.000000,1.000000,0.000000,7.000000,0.833333,1.000000
21.000000,2.000000,2.000000,2.000000,1.000000,0.000000,5.000000,0.619048,0.000000
11.000000,4.000000,0.000000,0.000000,2.000000,0.000000,8.000000,0.272727,0.000000
41.000000,13.000000,1.000000,13.000000,1.000000,0.000000,7.000000,0.609756,1.000000
27.000000,9.000000,8.000000,5.000000,2.000000,0.000000,5.000000,0.259259,1.000000
21.000000,12.000000,5.000000,3.000000,1.000000,0.000000,7.000000,0.523810,1.000000
16.000000,9.000000,1.000000,4.000000,2.000000,0.000000,7.000000,0.625000,1.000000
13.000000,17.000000,1.000000,2.000000,2.000000,0.000000,5.000000,0.461538,0.000000
50.000000,3.000000,0.000000,14.000000,2.000000,0.000000,3.000000,0.860000,1.000000
9.000000,5.000000,2.000000,1.000000,2.000000,0.000000,6.000000,0.555556,0.000000
13.000000,2.000000,1.000000,1.000000,2.000000,0.000000,6.000000,0.615385,0.000000
16.000000,2.000000,2.000000,2.000000,2.000000,0.000000,6.000000,0.562500,0.000000
15.000000,0.000000,1.000000,1.000000,2.000000,0.000000,7.000000,0.600000,1.000000
32.000000,1.000000,4.000000,8.000000,1.000000,0.000000,8.000000,0.281250,0.000000
11.000000,4.000000,0.000000,2.000000,2.000000,0.000000,5.000000,0.636364,1.000000
46.000000,6.000000,7.000000,14.000000,1.000000,0.000000,6.000000,0.500000,1.000000
43.000000,5.000000,5.000000,20.000000,1.000000,0.000000,5.000000,0.488372,0.000000
24.000000,2.000000,0.000000,2.000000,2.000000,0.000000,5.000000,0.416667,0.000000
12.000000,1.000000,0.000000,1.000000,2.000000,0.000000,5.000000,0.500000,0.000000
9.000000,6.000000,0.000000,0.000000,3.000000,0.000000,5.000000,0.666667,0.000000
15.000000,3.000000,3.000000,3.000000,1.000000,0.000000,9.000000,0.466667,0.000000
51.000000,2.000000,14.000000,18.000000,2.000000,0.000000,5.000000,0.588235,0.000000
36.000000,6.000000,5.000000,17.000000,1.000000,0.000000,5.000000,0.555556,0.000000
39.000000,7.000000,13.000000,15.000000,-1.000000,0.000000,5.000000,0.538462,0.000000
52.000000,3.000000,11.000000,14.000000,2.000000,0.000000,5.000000,0.269231,1.000000
26.000000,5.000000,2.000000,4.000000,2.000000,0.000000,8.000000,0.461538,1.000000
38.000000,1.000000,2.000000,16.000000,1.000000,0.000000,5.000000,0.184211,0.000000
