23.000000,1.000000,2.000000,8.000000,3.000000,0.000000,7.000000,0.521739,0.000000
24.000000,3.000000,5.000000,7.000000,1.000000,0.000000,4.000000,0.416667,0.000000
56.000000,10.000000,4.000000,24.000000,-1.000000,0.000000,3.000000,0.107143,1.000000
27.000000,7.000000,3.000000,10.000000,5.000000,0.000000,5.000000,0.444444,0.000000
42.000000,6.000000,13.000000,25.000000,2.000000,0.000000,5.000000,0.785714,0.000000
19.000000,10.000000,5.000000,7.000000,4.000000,0.000000,5.000000,0.578947,0.000000
25.000000,4.000000,4.000000,7.000000,1.000000,0.000000,5.000000,0.200000,0.000000
34.000000,10.000000,0.000000,13.000000,1.000000,0.000000,5.000000,0.735294,0.000000
10.000000,11.000000,1.000000,1.000000,1.000000,0.000000,6.000000,0.400000,0.000000
42.000000,8.000000,11.000000,17.000000,1.000000,0.000000,5.000000,0.285714,0.000000
13.000000,14.000000,0.000000,0.000000,2.000000,0.000000,5.000000,0.461538,0.000000
38.000000,4.000000,10.000000,21.000000,2.000000,0.000000,5.000000,0.500000,0.000000
114.000000,10.000000,21.000000,75.000000,2.000000,0.000000,5.000000,0.456140,0.000000
28.000000,7.000000,0.000000,12.000000,1.000000,0.000000,4.000000,0.464286,1.000000
32.000000,6.000000,8.000000,13.000000,2.000000,0.000000,4.000000,0.437500,1.000000
142.000000,2.000000,24.000000,96.000000,3.000000,0.000000,2.000000,0.408451,1.000000
172.000000,3.000000,24.000000,95.000000,-1.000000,0.000000,4.000000,0.180233,1.000000
18.000000,4.000000,4.000000,4.000000,1.000000,0.000000,5.000000,0.333333,0.000000
22.000000,10.000000,6.000000,12.000000,1.000000,0.000000,5.000000,0.909091,0.000000
20.000000,19.000000,2.000000,8.000000,2.000000,0.000000,4.000000,0.350000,0.000000
49.000000,6.000000,14.000000,22.000000,2.000000,0.000000,5.000000,0.244898,0.000000
26.000000,7.000000,2.000000,14.000000,5.000000,0.000000,5.000000,0.307692,0.000000
46.000000,12.000000,13.000000,23.000000,2.000000,0.000000,4.000000,0.434783,0.000000
28.000000,12.000000,10.000000,9.000000,2.000000,0.000000,4.000000,0.250000,0.000000
18.000000,18.000000,4.000000,6.000000,1.000000,0.000000,5.000000,0.444444,0.000000
20.000000,10.000000,1.000000,7.000000,2.000000,0.000000,7.000000,0.600000,0.000000
13.000000,8.000000,0.000000,1.000000,1.000000,0.000000,6.000000,0.769231,0.000000
24.000000,5.000000,4.000000,5.000000,1.000000,0.000000,5.000000,0.625000,0.000000
16.000000,14.000000,0.000000,5.000000,1.000000,0.000000,4.000000,0.500000,0.000000
78.000000,21.000000,10.000000,49.000000,1.000000,0.000000,3.000000,0.512821,0.000000
37.000000,19.000000,12.000000,12.000000,2.000000,0.000000,5.000000,0.243243,0.000000
45.000000,19.000000,10.000000,21.000000,-1.000000,0.000000,5.000000,0.422222,0.000000
53.000000,10.000000,3.000000,36.000000,2.000000,0.000000,5.000000,0.886792,0.000000
18.000000,30.000000,3.000000,6.000000,2.000000,0.000000,5.000000,0.333333,0.000000
74.000000,6.000000,2.000000,28.000000,3.000000,0.000000,6.000000,0.810811,0.000000
21.000000,9.000000,7.000000,13.000000,3.000000,0.000000,3.000000,0.619048,0.000000
20.000000,4.000000,2.000000,8.000000,1.000000,0.000000,7.000000,0.650000,0.000000
21.000000,7.000000,5.000000,5.000000,2.000000,0.000000,4.000000,0.523810,0.000000
20.000000,3.000000,2.000000,6.000000,2.000000,0.000000,4.000000,0.550000,0.000000
61.000000,5.000000,12.000000,31.000000,1.000000,0.000000,3.000000,0.278689,0.000000
15.000000,12.000000,0.000000,5.000000,1.000000,0.000000,4.000000,0.466667,0.000000
155.000000,14.000000,29.000000,105.000000,3.000000,0.000000,3.000000,0.690323,1.000000
90.000000,10.000000,9.000000,62.000000,1.000000,0.000000,4.000000,0.744444,1.000000
31.000000,8.000000,0.000000,8.000000,2.000000,0.000000,5.000000,0.322581,0.000000
16.000000,12.000000,0.000000,4.000000,2.000000,0.000000,7.000000,0.437500,0.000000
10.000000,13.000000,0.000000,1.000000,2.000000,0.000000,7.000000,0.600000,0.000000
24.000000,5.000000,9.000000,9.000000,1.000000,0.000000,5.000000,0.583333,0.000000
71.000000,5.000000,18.000000,34.000000,1.000000,0.000000,5.000000,0.492958,0.000000
51.000000,12.000000,7.000000,27.000000,1.000000,0.000000,5.000000,0.470588,0.000000
52.000000,12.000000,19.000000,25.000000,-1.000000,0.000000,5.000000,0.576923,0.000000
98.000000,6.000000,18.000000,58.000000,2.000000,0.000000,5.000000,0.193878,0.000000
42.000000,7.000000,7.000000,14.000000,-1.000000,0.000000,5.000000,0.452381,0.000000
